employee_id,date,status
EMP0291,2026-03-10,Absent
EMP0291,2026-03-09,Present
EMP0291,2026-03-08,Absent
EMP0291,2026-03-07,Present
EMP0291,2026-03-06,Present
EMP0291,2026-03-05,Present
EMP0291,2026-03-04,Present
EMP0291,2026-03-03,Present
EMP0291,2026-03-02,Absent
EMP0291,2026-03-01,Present
EMP0291,2026-02-28,Present
EMP0291,2026-02-27,Present
EMP0291,2026-02-26,Present
EMP0291,2026-02-25,Present
EMP0292,2026-03-26,Present
EMP0292,2026-03-25,Present
EMP0292,2026-03-24,Present
EMP0292,2026-03-23,Present
EMP0292,2026-03-22,Present
EMP0292,2026-03-21,Present
EMP0292,2026-03-20,Present
EMP0292,2026-03-19,Work From Home
EMP0292,2026-03-18,Work From Home
EMP0292,2026-03-17,Present
EMP0292,2026-03-16,Present
EMP0292,2026-03-15,Absent
EMP0292,2026-03-14,Present
EMP0292,2026-03-13,Present
EMP0292,2026-03-12,Present
EMP0292,2026-03-11,Present
EMP0292,2026-03-10,Work From Home
EMP0292,2026-03-09,Present
EMP0292,2026-03-08,Present
EMP0292,2026-03-07,Present
EMP0292,2026-03-06,Work From Home
EMP0292,2026-03-05,Present
EMP0292,2026-03-04,Present
EMP0292,2026-03-03,Present
EMP0292,2026-03-02,Work From Home
EMP0292,2026-03-01,Present
EMP0292,2026-02-28,Present
EMP0292,2026-02-27,Present
EMP0292,2026-02-26,Present
EMP0292,2026-02-25,Work From Home
EMP0293,2026-03-26,Present
EMP0293,2026-03-25,Present
EMP0293,2026-03-24,Present
EMP0293,2026-03-23,Present
EMP0293,2026-03-22,Absent
EMP0293,2026-03-21,Present
EMP0293,2026-03-20,Present
EMP0293,2026-03-19,Present
EMP0293,2026-03-18,Present
EMP0293,2026-03-17,Work From Home
EMP0293,2026-03-16,Present
EMP0293,2026-03-15,Work From Home
EMP0293,2026-03-14,Absent
EMP0293,2026-03-13,Absent
EMP0293,2026-03-12,Present
EMP0293,2026-03-11,Present
EMP0293,2026-03-10,Present
EMP0293,2026-03-09,Absent
EMP0293,2026-03-08,Present
EMP0293,2026-03-07,Present
EMP0293,2026-03-06,Present
EMP0293,2026-03-05,Present
EMP0293,2026-03-04,Present
EMP0293,2026-03-03,Present
EMP0293,2026-03-02,Absent
EMP0293,2026-03-01,Present
EMP0293,2026-02-28,Present
EMP0293,2026-02-27,Present
EMP0293,2026-02-26,Present
EMP0293,2026-02-25,Present
EMP0294,2026-03-26,Work From Home
EMP0294,2026-03-25,Present
EMP0294,2026-03-24,Present
EMP0294,2026-03-23,Work From Home
EMP0294,2026-03-22,Present
EMP0294,2026-03-21,Present
EMP0294,2026-03-20,Present
EMP0294,2026-03-19,Work From Home
EMP0294,2026-03-18,Present
EMP0294,2026-03-17,Work From Home
EMP0294,2026-03-16,Present
EMP0294,2026-03-15,Present
EMP0294,2026-03-14,Present
EMP0294,2026-03-13,Present
EMP0294,2026-03-12,Present
EMP0294,2026-03-11,Work From Home
EMP0294,2026-03-10,Present
EMP0294,2026-03-09,Present
EMP0294,2026-03-08,Present
EMP0294,2026-03-07,Absent
EMP0294,2026-03-06,Absent
EMP0294,2026-03-05,Present
EMP0294,2026-03-04,Absent
EMP0294,2026-03-03,Work From Home
EMP0294,2026-03-02,Present
EMP0294,2026-03-01,Present
EMP0294,2026-02-28,Present
EMP0294,2026-02-27,Work From Home
EMP0294,2026-02-26,Present
EMP0294,2026-02-25,Present
EMP0295,2026-03-26,Work From Home
EMP0295,2026-03-25,Present
EMP0295,2026-03-24,Present
EMP0295,2026-03-23,Present
EMP0295,2026-03-22,Present
EMP0295,2026-03-21,Work From Home
EMP0295,2026-03-20,Present
EMP0295,2026-03-19,Present
EMP0295,2026-03-18,Present
EMP0295,2026-03-17,Work From Home
EMP0295,2026-03-16,Present
EMP0295,2026-03-15,Present
EMP0295,2026-03-14,Present
EMP0295,2026-03-13,Present
EMP0295,2026-03-12,Present
EMP0295,2026-03-11,Present
EMP0295,2026-03-10,Present
EMP0295,2026-03-09,Present
EMP0295,2026-03-08,Absent
EMP0295,2026-03-07,Work From Home
EMP0295,2026-03-06,Present
EMP0295,2026-03-05,Work From Home
EMP0295,2026-03-04,Present
EMP0295,2026-03-03,Present
EMP0295,2026-03-02,Present
EMP0295,2026-03-01,Present
EMP0295,2026-02-28,Work From Home
EMP0295,2026-02-27,Work From Home
EMP0295,2026-02-26,Present
EMP0295,2026-02-25,Work From Home
EMP0296,2026-03-26,Present
EMP0296,2026-03-25,Absent
EMP0296,2026-03-24,Absent
EMP0296,2026-03-23,Present
EMP0296,2026-03-22,Present
EMP0296,2026-03-21,Present
EMP0296,2026-03-20,Work From Home
EMP0296,2026-03-19,Present
EMP0296,2026-03-18,Present
EMP0296,2026-03-17,Present
EMP0296,2026-03-16,Present
EMP0296,2026-03-15,Present
EMP0296,2026-03-14,Present
EMP0296,2026-03-13,Present
EMP0296,2026-03-12,Present
EMP0296,2026-03-11,Present
EMP0296,2026-03-10,Present
EMP0296,2026-03-09,Present
EMP0296,2026-03-08,Absent
EMP0296,2026-03-07,Present
EMP0296,2026-03-06,Work From Home
EMP0296,2026-03-05,Work From Home
EMP0296,2026-03-04,Present
EMP0296,2026-03-03,Present
EMP0296,2026-03-02,Present
EMP0296,2026-03-01,Present
EMP0296,2026-02-28,Present
EMP0296,2026-02-27,Present
EMP0296,2026-02-26,Present
EMP0296,2026-02-25,Absent
EMP0297,2026-03-26,Absent
EMP0297,2026-03-25,Present
EMP0297,2026-03-24,Work From Home
EMP0297,2026-03-23,Present
EMP0297,2026-03-22,Present
EMP0297,2026-03-21,Absent
EMP0297,2026-03-20,Present
EMP0297,2026-03-19,Present
EMP0297,2026-03-18,Present
EMP0297,2026-03-17,Work From Home
EMP0297,2026-03-16,Absent
EMP0297,2026-03-15,Present
EMP0297,2026-03-14,Present
EMP0297,2026-03-13,Present
EMP0297,2026-03-12,Present
EMP0297,2026-03-11,Present
EMP0297,2026-03-10,Present
EMP0297,2026-03-09,Present
EMP0297,2026-03-08,Present
EMP0297,2026-03-07,Work From Home
EMP0297,2026-03-06,Present
EMP0297,2026-03-05,Present
EMP0297,2026-03-04,Present
EMP0297,2026-03-03,Absent
EMP0297,2026-03-02,Present
EMP0297,2026-03-01,Absent
EMP0297,2026-02-28,Work From Home
EMP0297,2026-02-27,Present
EMP0297,2026-02-26,Present
EMP0297,2026-02-25,Present
EMP0298,2026-03-26,Present
EMP0298,2026-03-25,Work From Home
EMP0298,2026-03-24,Present
EMP0298,2026-03-23,Present
EMP0298,2026-03-22,Present
EMP0298,2026-03-21,Present
EMP0298,2026-03-20,Work From Home
EMP0298,2026-03-19,Present
EMP0298,2026-03-18,Present
EMP0298,2026-03-17,Present
EMP0298,2026-03-16,Present
EMP0298,2026-03-15,Present
EMP0298,2026-03-14,Present
EMP0298,2026-03-13,Work From Home
EMP0298,2026-03-12,Present
EMP0298,2026-03-11,Present
EMP0298,2026-03-10,Absent
EMP0298,2026-03-09,Present
EMP0298,2026-03-08,Present
EMP0298,2026-03-07,Present
EMP0298,2026-03-06,Present
EMP0298,2026-03-05,Absent
EMP0298,2026-03-04,Present
EMP0298,2026-03-03,Present
EMP0298,2026-03-02,Present
EMP0298,2026-03-01,Present
EMP0298,2026-02-28,Present
EMP0298,2026-02-27,Present
EMP0298,2026-02-26,Present
EMP0298,2026-02-25,Present
EMP0299,2026-03-26,Absent
EMP0299,2026-03-25,Present
EMP0299,2026-03-24,Present
EMP0299,2026-03-23,Present
EMP0299,2026-03-22,Present
EMP0299,2026-03-21,Work From Home
EMP0299,2026-03-20,Present
EMP0299,2026-03-19,Absent
EMP0299,2026-03-18,Present
EMP0299,2026-03-17,Present
EMP0299,2026-03-16,Present
EMP0299,2026-03-15,Present
EMP0299,2026-03-14,Present
EMP0299,2026-03-13,Present
EMP0299,2026-03-12,Present
EMP0299,2026-03-11,Work From Home
EMP0299,2026-03-10,Absent
EMP0299,2026-03-09,Present
EMP0299,2026-03-08,Present
EMP0299,2026-03-07,Present
EMP0299,2026-03-06,Present
EMP0299,2026-03-05,Present
EMP0299,2026-03-04,Present
EMP0299,2026-03-03,Present
EMP0299,2026-03-02,Present
EMP0299,2026-03-01,Present
EMP0299,2026-02-28,Present
EMP0299,2026-02-27,Present
EMP0299,2026-02-26,Present
EMP0299,2026-02-25,Absent
EMP0300,2026-03-26,Work From Home
EMP0300,2026-03-25,Work From Home
EMP0300,2026-03-24,Present
EMP0300,2026-03-23,Present
EMP0300,2026-03-22,Present
EMP0300,2026-03-21,Present
EMP0300,2026-03-20,Present
EMP0300,2026-03-19,Present
EMP0300,2026-03-18,Present
EMP0300,2026-03-17,Present
EMP0300,2026-03-16,Present
EMP0300,2026-03-15,Present
EMP0300,2026-03-14,Work From Home
EMP0300,2026-03-13,Present
EMP0300,2026-03-12,Present
EMP0300,2026-03-11,Present
EMP0300,2026-03-10,Present
EMP0300,2026-03-09,Present
EMP0300,2026-03-08,Present
EMP0300,2026-03-07,Present
EMP0300,2026-03-06,Absent
EMP0300,2026-03-05,Present
EMP0300,2026-03-04,Present
EMP0300,2026-03-03,Present
EMP0300,2026-03-02,Present
EMP0300,2026-03-01,Present
EMP0300,2026-02-28,Present
EMP0300,2026-02-27,Work From Home
EMP0300,2026-02-26,Present
EMP0300,2026-02-25,Present
EMP0301,2026-03-26,Present
EMP0301,2026-03-25,Present
EMP0301,2026-03-24,Absent
EMP0301,2026-03-23,Present
EMP0301,2026-03-22,Present
EMP0301,2026-03-21,Work From Home
EMP0301,2026-03-20,Absent
EMP0301,2026-03-19,Work From Home
EMP0301,2026-03-18,Present
EMP0301,2026-03-17,Present
EMP0301,2026-03-16,Present
EMP0301,2026-03-15,Present
EMP0301,2026-03-14,Work From Home
EMP0301,2026-03-13,Present
EMP0301,2026-03-12,Present
EMP0301,2026-03-11,Present
EMP0301,2026-03-10,Present
EMP0301,2026-03-09,Present
EMP0301,2026-03-08,Present
EMP0301,2026-03-07,Present
EMP0301,2026-03-06,Present
EMP0301,2026-03-05,Present
EMP0301,2026-03-04,Present
EMP0301,2026-03-03,Present
EMP0301,2026-03-02,Present
EMP0301,2026-03-01,Present
EMP0301,2026-02-28,Present
EMP0301,2026-02-27,Present
EMP0301,2026-02-26,Present
EMP0301,2026-02-25,Present
EMP0302,2026-03-26,Present
EMP0302,2026-03-25,Present
EMP0302,2026-03-24,Present
EMP0302,2026-03-23,Present
EMP0302,2026-03-22,Present
EMP0302,2026-03-21,Work From Home
EMP0302,2026-03-20,Present
EMP0302,2026-03-19,Present
EMP0302,2026-03-18,Present
EMP0302,2026-03-17,Absent
EMP0302,2026-03-16,Present
EMP0302,2026-03-15,Present
EMP0302,2026-03-14,Present
EMP0302,2026-03-13,Work From Home
EMP0302,2026-03-12,Present
EMP0302,2026-03-11,Absent
EMP0302,2026-03-10,Present
EMP0302,2026-03-09,Present
EMP0302,2026-03-08,Present
EMP0302,2026-03-07,Present
EMP0302,2026-03-06,Work From Home
EMP0302,2026-03-05,Present
EMP0302,2026-03-04,Present
EMP0302,2026-03-03,Absent
EMP0302,2026-03-02,Present
EMP0302,2026-03-01,Present
EMP0302,2026-02-28,Present
EMP0302,2026-02-27,Work From Home
EMP0302,2026-02-26,Work From Home
EMP0302,2026-02-25,Present
EMP0303,2026-03-26,Work From Home
EMP0303,2026-03-25,Present
EMP0303,2026-03-24,Absent
EMP0303,2026-03-23,Present
EMP0303,2026-03-22,Present
EMP0303,2026-03-21,Present
EMP0303,2026-03-20,Present
EMP0303,2026-03-19,Present
EMP0303,2026-03-18,Absent
EMP0303,2026-03-17,Present
EMP0303,2026-03-16,Present
EMP0303,2026-03-15,Present
EMP0303,2026-03-14,Present
EMP0303,2026-03-13,Present
EMP0303,2026-03-12,Present
EMP0303,2026-03-11,Present
EMP0303,2026-03-10,Work From Home
EMP0303,2026-03-09,Absent
EMP0303,2026-03-08,Work From Home
EMP0303,2026-03-07,Present
EMP0303,2026-03-06,Present
EMP0303,2026-03-05,Present
EMP0303,2026-03-04,Present
EMP0303,2026-03-03,Work From Home
EMP0303,2026-03-02,Work From Home
EMP0303,2026-03-01,Work From Home
EMP0303,2026-02-28,Present
EMP0303,2026-02-27,Work From Home
EMP0303,2026-02-26,Present
EMP0303,2026-02-25,Present
EMP0304,2026-03-26,Present
EMP0304,2026-03-25,Work From Home
EMP0304,2026-03-24,Work From Home
EMP0304,2026-03-23,Present
EMP0304,2026-03-22,Absent
EMP0304,2026-03-21,Work From Home
EMP0304,2026-03-20,Present
EMP0304,2026-03-19,Absent
EMP0304,2026-03-18,Present
EMP0304,2026-03-17,Present
EMP0304,2026-03-16,Absent
EMP0304,2026-03-15,Present
EMP0304,2026-03-14,Present
EMP0304,2026-03-13,Present
EMP0304,2026-03-12,Work From Home
EMP0304,2026-03-11,Present
EMP0304,2026-03-10,Present
EMP0304,2026-03-09,Work From Home
EMP0304,2026-03-08,Present
EMP0304,2026-03-07,Present
EMP0304,2026-03-06,Present
EMP0304,2026-03-05,Present
EMP0304,2026-03-04,Present
EMP0304,2026-03-03,Present
EMP0304,2026-03-02,Present
EMP0304,2026-03-01,Present
EMP0304,2026-02-28,Present
EMP0304,2026-02-27,Present
EMP0304,2026-02-26,Present
EMP0304,2026-02-25,Work From Home
EMP0305,2026-03-26,Present
EMP0305,2026-03-25,Present
EMP0305,2026-03-24,Work From Home
EMP0305,2026-03-23,Present
EMP0305,2026-03-22,Present
EMP0305,2026-03-21,Present
EMP0305,2026-03-20,Present
EMP0305,2026-03-19,Present
EMP0305,2026-03-18,Work From Home
EMP0305,2026-03-17,Present
EMP0305,2026-03-16,Work From Home
EMP0305,2026-03-15,Present
EMP0305,2026-03-14,Present
EMP0305,2026-03-13,Absent
EMP0305,2026-03-12,Present
EMP0305,2026-03-11,Present
EMP0305,2026-03-10,Work From Home
EMP0305,2026-03-09,Present
EMP0305,2026-03-08,Present
EMP0305,2026-03-07,Present
EMP0305,2026-03-06,Present
EMP0305,2026-03-05,Present
EMP0305,2026-03-04,Present
EMP0305,2026-03-03,Present
EMP0305,2026-03-02,Present
EMP0305,2026-03-01,Work From Home
EMP0305,2026-02-28,Work From Home
EMP0305,2026-02-27,Present
EMP0305,2026-02-26,Absent
EMP0305,2026-02-25,Work From Home
EMP0306,2026-03-26,Present
EMP0306,2026-03-25,Present
EMP0306,2026-03-24,Present
EMP0306,2026-03-23,Absent
EMP0306,2026-03-22,Present
EMP0306,2026-03-21,Present
EMP0306,2026-03-20,Present
EMP0306,2026-03-19,Present
EMP0306,2026-03-18,Present
EMP0306,2026-03-17,Present
EMP0306,2026-03-16,Present
EMP0306,2026-03-15,Work From Home
EMP0306,2026-03-14,Absent
EMP0306,2026-03-13,Present
EMP0306,2026-03-12,Present
EMP0306,2026-03-11,Present
EMP0306,2026-03-10,Present
EMP0306,2026-03-09,Present
EMP0306,2026-03-08,Present
EMP0306,2026-03-07,Present
EMP0306,2026-03-06,Present
EMP0306,2026-03-05,Present
EMP0306,2026-03-04,Present
EMP0306,2026-03-03,Present
EMP0306,2026-03-02,Present
EMP0306,2026-03-01,Present
EMP0306,2026-02-28,Present
EMP0306,2026-02-27,Present
EMP0306,2026-02-26,Present
EMP0306,2026-02-25,Present
EMP0307,2026-03-26,Present
EMP0307,2026-03-25,Absent
EMP0307,2026-03-24,Present
EMP0307,2026-03-23,Present
EMP0307,2026-03-22,Present
EMP0307,2026-03-21,Present
EMP0307,2026-03-20,Work From Home
EMP0307,2026-03-19,Absent
EMP0307,2026-03-18,Present
EMP0307,2026-03-17,Present
EMP0307,2026-03-16,Present
EMP0307,2026-03-15,Present
EMP0307,2026-03-14,Absent
EMP0307,2026-03-13,Present
EMP0307,2026-03-12,Present
EMP0307,2026-03-11,Present
EMP0307,2026-03-10,Present
EMP0307,2026-03-09,Work From Home
EMP0307,2026-03-08,Absent
EMP0307,2026-03-07,Work From Home
EMP0307,2026-03-06,Absent
EMP0307,2026-03-05,Present
EMP0307,2026-03-04,Present
EMP0307,2026-03-03,Present
EMP0307,2026-03-02,Present
EMP0307,2026-03-01,Present
EMP0307,2026-02-28,Present
EMP0307,2026-02-27,Absent
EMP0307,2026-02-26,Present
EMP0307,2026-02-25,Present
EMP0308,2026-03-26,Present
EMP0308,2026-03-25,Present
EMP0308,2026-03-24,Present
EMP0308,2026-03-23,Present
EMP0308,2026-03-22,Present
EMP0308,2026-03-21,Present
EMP0308,2026-03-20,Present
EMP0308,2026-03-19,Present
EMP0308,2026-03-18,Present
EMP0308,2026-03-17,Present
EMP0308,2026-03-16,Present
EMP0308,2026-03-15,Present
EMP0308,2026-03-14,Work From Home
EMP0308,2026-03-13,Present
EMP0308,2026-03-12,Work From Home
EMP0308,2026-03-11,Absent
EMP0308,2026-03-10,Present
EMP0308,2026-03-09,Present
EMP0308,2026-03-08,Present
EMP0308,2026-03-07,Present
EMP0308,2026-03-06,Present
EMP0308,2026-03-05,Present
EMP0308,2026-03-04,Absent
EMP0308,2026-03-03,Present
EMP0308,2026-03-02,Present
EMP0308,2026-03-01,Present
EMP0308,2026-02-28,Present
EMP0308,2026-02-27,Present
EMP0308,2026-02-26,Present
EMP0308,2026-02-25,Present
EMP0309,2026-03-26,Present
EMP0309,2026-03-25,Present
EMP0309,2026-03-24,Present
EMP0309,2026-03-23,Absent
EMP0309,2026-03-22,Present
EMP0309,2026-03-21,Present
EMP0309,2026-03-20,Present
EMP0309,2026-03-19,Present
EMP0309,2026-03-18,Present
EMP0309,2026-03-17,Absent
EMP0309,2026-03-16,Present
EMP0309,2026-03-15,Present
EMP0309,2026-03-14,Work From Home
EMP0309,2026-03-13,Work From Home
EMP0309,2026-03-12,Absent
EMP0309,2026-03-11,Present
EMP0309,2026-03-10,Present
EMP0309,2026-03-09,Present
EMP0309,2026-03-08,Present
EMP0309,2026-03-07,Present
EMP0309,2026-03-06,Absent
EMP0309,2026-03-05,Present
EMP0309,2026-03-04,Present
EMP0309,2026-03-03,Work From Home
EMP0309,2026-03-02,Present
EMP0309,2026-03-01,Present
EMP0309,2026-02-28,Work From Home
EMP0309,2026-02-27,Present
EMP0309,2026-02-26,Work From Home
EMP0309,2026-02-25,Present
EMP0310,2026-03-26,Present
EMP0310,2026-03-25,Work From Home
EMP0310,2026-03-24,Work From Home
EMP0310,2026-03-23,Work From Home
EMP0310,2026-03-22,Absent
EMP0310,2026-03-21,Present
EMP0310,2026-03-20,Present
EMP0310,2026-03-19,Present
EMP0310,2026-03-18,Work From Home
EMP0310,2026-03-17,Present
EMP0310,2026-03-16,Present
EMP0310,2026-03-15,Work From Home
EMP0310,2026-03-14,Present
EMP0310,2026-03-13,Present
EMP0310,2026-03-12,Work From Home
EMP0310,2026-03-11,Present
EMP0310,2026-03-10,Present
EMP0310,2026-03-09,Work From Home
EMP0310,2026-03-08,Absent
EMP0310,2026-03-07,Present
EMP0310,2026-03-06,Present
EMP0310,2026-03-05,Present
EMP0310,2026-03-04,Present
EMP0310,2026-03-03,Present
EMP0310,2026-03-02,Present
EMP0310,2026-03-01,Present
EMP0310,2026-02-28,Present
EMP0310,2026-02-27,Present
EMP0310,2026-02-26,Present
EMP0310,2026-02-25,Present
EMP0311,2026-03-26,Work From Home
EMP0311,2026-03-25,Present
EMP0311,2026-03-24,Present
EMP0311,2026-03-23,Present
EMP0311,2026-03-22,Absent
EMP0311,2026-03-21,Work From Home
EMP0311,2026-03-20,Present
EMP0311,2026-03-19,Present
EMP0311,2026-03-18,Present
EMP0311,2026-03-17,Work From Home
EMP0311,2026-03-16,Present
EMP0311,2026-03-15,Present
EMP0311,2026-03-14,Present
EMP0311,2026-03-13,Work From Home
EMP0311,2026-03-12,Present
EMP0311,2026-03-11,Present
EMP0311,2026-03-10,Present
EMP0311,2026-03-09,Present
EMP0311,2026-03-08,Present
EMP0311,2026-03-07,Present
EMP0311,2026-03-06,Work From Home
EMP0311,2026-03-05,Present
EMP0311,2026-03-04,Present
EMP0311,2026-03-03,Present
EMP0311,2026-03-02,Present
EMP0311,2026-03-01,Present
EMP0311,2026-02-28,Present
EMP0311,2026-02-27,Present
EMP0311,2026-02-26,Present
EMP0311,2026-02-25,Present
EMP0312,2026-03-26,Present
EMP0312,2026-03-25,Present
EMP0312,2026-03-24,Absent
EMP0312,2026-03-23,Work From Home
EMP0312,2026-03-22,Present
EMP0312,2026-03-21,Absent
EMP0312,2026-03-20,Absent
EMP0312,2026-03-19,Absent
EMP0312,2026-03-18,Present
EMP0312,2026-03-17,Absent
EMP0312,2026-03-16,Present
EMP0312,2026-03-15,Present
EMP0312,2026-03-14,Present
EMP0312,2026-03-13,Present
EMP0312,2026-03-12,Present
EMP0312,2026-03-11,Work From Home
EMP0312,2026-03-10,Present
EMP0312,2026-03-09,Present
EMP0312,2026-03-08,Present
EMP0312,2026-03-07,Present
EMP0312,2026-03-06,Present
EMP0312,2026-03-05,Present
EMP0312,2026-03-04,Present
EMP0312,2026-03-03,Work From Home
EMP0312,2026-03-02,Present
EMP0312,2026-03-01,Absent
EMP0312,2026-02-28,Present
EMP0312,2026-02-27,Present
EMP0312,2026-02-26,Present
EMP0312,2026-02-25,Present
EMP0313,2026-03-26,Present
EMP0313,2026-03-25,Present
EMP0313,2026-03-24,Present
EMP0313,2026-03-23,Present
EMP0313,2026-03-22,Absent
EMP0313,2026-03-21,Present
EMP0313,2026-03-20,Present
EMP0313,2026-03-19,Present
EMP0313,2026-03-18,Present
EMP0313,2026-03-17,Present
EMP0313,2026-03-16,Present
EMP0313,2026-03-15,Present
EMP0313,2026-03-14,Present
EMP0313,2026-03-13,Present
EMP0313,2026-03-12,Present
EMP0313,2026-03-11,Work From Home
EMP0313,2026-03-10,Present
EMP0313,2026-03-09,Present
EMP0313,2026-03-08,Absent
EMP0313,2026-03-07,Present
EMP0313,2026-03-06,Present
EMP0313,2026-03-05,Present
EMP0313,2026-03-04,Absent
EMP0313,2026-03-03,Present
EMP0313,2026-03-02,Present
EMP0313,2026-03-01,Present
EMP0313,2026-02-28,Work From Home
EMP0313,2026-02-27,Present
EMP0313,2026-02-26,Work From Home
EMP0313,2026-02-25,Present
EMP0314,2026-03-26,Present
EMP0314,2026-03-25,Present
EMP0314,2026-03-24,Present
EMP0314,2026-03-23,Present
EMP0314,2026-03-22,Present
EMP0314,2026-03-21,Present
EMP0314,2026-03-20,Absent
EMP0314,2026-03-19,Present
EMP0314,2026-03-18,Present
EMP0314,2026-03-17,Present
EMP0314,2026-03-16,Work From Home
EMP0314,2026-03-15,Present
EMP0314,2026-03-14,Present
EMP0314,2026-03-13,Present
EMP0314,2026-03-12,Present
EMP0314,2026-03-11,Work From Home
EMP0314,2026-03-10,Present
EMP0314,2026-03-09,Absent
EMP0314,2026-03-08,Work From Home
EMP0314,2026-03-07,Present
EMP0314,2026-03-06,Absent
EMP0314,2026-03-05,Present
EMP0314,2026-03-04,Present
EMP0314,2026-03-03,Present
EMP0314,2026-03-02,Present
EMP0314,2026-03-01,Present
EMP0314,2026-02-28,Present
EMP0314,2026-02-27,Work From Home
EMP0314,2026-02-26,Absent
EMP0314,2026-02-25,Absent
EMP0315,2026-03-26,Present
EMP0315,2026-03-25,Present
EMP0315,2026-03-24,Work From Home
EMP0315,2026-03-23,Present
EMP0315,2026-03-22,Absent
EMP0315,2026-03-21,Present
EMP0315,2026-03-20,Present
EMP0315,2026-03-19,Present
EMP0315,2026-03-18,Work From Home
EMP0315,2026-03-17,Absent
EMP0315,2026-03-16,Present
EMP0315,2026-03-15,Present
EMP0315,2026-03-14,Present
EMP0315,2026-03-13,Present
EMP0315,2026-03-12,Present
EMP0315,2026-03-11,Present
EMP0315,2026-03-10,Present
EMP0315,2026-03-09,Present
EMP0315,2026-03-08,Absent
EMP0315,2026-03-07,Present
EMP0315,2026-03-06,Present
EMP0315,2026-03-05,Present
EMP0315,2026-03-04,Present
EMP0315,2026-03-03,Present
EMP0315,2026-03-02,Work From Home
EMP0315,2026-03-01,Present
EMP0315,2026-02-28,Present
EMP0315,2026-02-27,Present
EMP0315,2026-02-26,Present
EMP0315,2026-02-25,Present
EMP0316,2026-03-26,Present
EMP0316,2026-03-25,Absent
EMP0316,2026-03-24,Present
EMP0316,2026-03-23,Present
EMP0316,2026-03-22,Present
EMP0316,2026-03-21,Work From Home
EMP0316,2026-03-20,Present
EMP0316,2026-03-19,Work From Home
EMP0316,2026-03-18,Work From Home
EMP0316,2026-03-17,Absent
EMP0316,2026-03-16,Present
EMP0316,2026-03-15,Present
EMP0316,2026-03-14,Present
EMP0316,2026-03-13,Present
EMP0316,2026-03-12,Present
EMP0316,2026-03-11,Present
EMP0316,2026-03-10,Absent
EMP0316,2026-03-09,Present
EMP0316,2026-03-08,Present
EMP0316,2026-03-07,Present
EMP0316,2026-03-06,Present
EMP0316,2026-03-05,Absent
EMP0316,2026-03-04,Present
EMP0316,2026-03-03,Absent
EMP0316,2026-03-02,Work From Home
EMP0316,2026-03-01,Present
EMP0316,2026-02-28,Present
EMP0316,2026-02-27,Present
EMP0316,2026-02-26,Present
EMP0316,2026-02-25,Present
EMP0317,2026-03-26,Present
EMP0317,2026-03-25,Present
EMP0317,2026-03-24,Absent
EMP0317,2026-03-23,Present
EMP0317,2026-03-22,Present
EMP0317,2026-03-21,Work From Home
EMP0317,2026-03-20,Present
EMP0317,2026-03-19,Present
EMP0317,2026-03-18,Present
EMP0317,2026-03-17,Present
EMP0317,2026-03-16,Present
EMP0317,2026-03-15,Present
EMP0317,2026-03-14,Present
EMP0317,2026-03-13,Present
EMP0317,2026-03-12,Present
EMP0317,2026-03-11,Work From Home
EMP0317,2026-03-10,Present
EMP0317,2026-03-09,Present
EMP0317,2026-03-08,Work From Home
EMP0317,2026-03-07,Present
EMP0317,2026-03-06,Absent
EMP0317,2026-03-05,Present
EMP0317,2026-03-04,Absent
EMP0317,2026-03-03,Present
EMP0317,2026-03-02,Present
EMP0317,2026-03-01,Present
EMP0317,2026-02-28,Present
EMP0317,2026-02-27,Present
EMP0317,2026-02-26,Work From Home
EMP0317,2026-02-25,Present
EMP0318,2026-03-26,Work From Home
EMP0318,2026-03-25,Work From Home
EMP0318,2026-03-24,Present
EMP0318,2026-03-23,Work From Home
EMP0318,2026-03-22,Present
EMP0318,2026-03-21,Work From Home
EMP0318,2026-03-20,Absent
EMP0318,2026-03-19,Absent
EMP0318,2026-03-18,Present
EMP0318,2026-03-17,Present
EMP0318,2026-03-16,Present
EMP0318,2026-03-15,Present
EMP0318,2026-03-14,Absent
EMP0318,2026-03-13,Present
EMP0318,2026-03-12,Present
EMP0318,2026-03-11,Present
EMP0318,2026-03-10,Present
EMP0318,2026-03-09,Absent
EMP0318,2026-03-08,Present
EMP0318,2026-03-07,Present
EMP0318,2026-03-06,Absent
EMP0318,2026-03-05,Present
EMP0318,2026-03-04,Present
EMP0318,2026-03-03,Present
EMP0318,2026-03-02,Present
EMP0318,2026-03-01,Present
EMP0318,2026-02-28,Present
EMP0318,2026-02-27,Present
EMP0318,2026-02-26,Present
EMP0318,2026-02-25,Present
EMP0319,2026-03-26,Present
EMP0319,2026-03-25,Present
EMP0319,2026-03-24,Present
EMP0319,2026-03-23,Present
EMP0319,2026-03-22,Work From Home
EMP0319,2026-03-21,Present
EMP0319,2026-03-20,Work From Home
EMP0319,2026-03-19,Present
EMP0319,2026-03-18,Present
EMP0319,2026-03-17,Present
EMP0319,2026-03-16,Present
EMP0319,2026-03-15,Work From Home
EMP0319,2026-03-14,Present
EMP0319,2026-03-13,Present
EMP0319,2026-03-12,Present
EMP0319,2026-03-11,Present
EMP0319,2026-03-10,Present
EMP0319,2026-03-09,Present
EMP0319,2026-03-08,Present
EMP0319,2026-03-07,Work From Home
EMP0319,2026-03-06,Present
EMP0319,2026-03-05,Work From Home
